id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1149962750368730287,Petite Nice Room,392236333,Roberto,Terraferma,San Lorenzo XXV Aprile,45.4921431,12.2360525,Private room,53,1,65,2024-11-02,9.47,5,266,65,IT027042C2DTTMNFVG
1150710839576490327,Deluxe Penthouse 3 Bdr,576118671,Paolo,Isole,Castello,45.43831,12.33953,Entire home/apt,420,3,1,2024-07-21,0.21,1,334,1,IT027042C24Y785S5C
1150863537562721407,Ross' house 1,120967929,Edoardo,Isole,San Marco,45.4363875,12.3355487,Entire home/apt,134,2,32,2024-12-03,5.05,2,165,32,IT027042C20PX9QBED
1151356839669861774,Appartamento alle terrazze,576289277,Luciano,Isole,Lido,45.4009398,12.3629259,Entire home/apt,306,3,2,2024-08-03,0.41,1,324,2,
1151373789838556009,3 Double rooms san marco,19526057,Roberta,Isole,Castello,45.436912087970626,12.33762840457927,Entire home/apt,106,2,1,2024-09-09,0.33,21,86,1,
1151597582267543200,Franca Venice Apartment : 3 bedroom apartment,6509802,Isabella,Terraferma,Piave 1860,45.487910511691354,12.239372644180317,Entire home/apt,135,1,7,2024-08-20,1.15,1,309,7,IT027042C2P3RPLLTS
1152019846632831609,Venezia Lucky House Room（4）,122440913,Xuezhen,Terraferma,Piave 1860,45.481815,12.2353384,Private room,56,1,14,2024-11-17,2.32,3,177,14,
1152077860797986222,"Venetian Haven 
B&B",575366216,MD Hafizur,Terraferma,Piave 1860,45.48644457471359,12.234043814241886,Entire home/apt,200,1,26,2024-10-30,3.71,1,362,26,IT027042B4VDKPF7BV
1152363448044071117,Your room 3 to Venice@Mestre Marco Polo 10min,37356947,Nicola,Terraferma,Piave 1860,45.48701,12.2335,Private room,54,1,9,2024-11-02,1.54,15,360,9,IT027042B4JGQ4V8IW
1152793607176917881,Ca' Silva family apartment,576644886,Maria,Isole,Castello,45.43484319338934,12.347919590583553,Entire home/apt,109,2,20,2024-11-03,3.17,1,335,20,IT027042C2T2ENJ9UR
1152853339816459319,bagno separato ma esclusivo,46198231,Oscar,Terraferma,Piave 1860,45.48983302154182,12.233292795717716,Private room,79,3,2,2024-10-14,0.87,6,60,2,IT027042C2AY3U8COC
1153474948781189149,Casa Mapa on the Grand Canal,5862083,Silvia,Isole,San Marco,45.43477424729934,12.33055572782748,Entire home/apt,998,2,23,2024-09-07,3.77,28,142,23,027042-LOC-14339
1153612225066357985,Casa Ortensia,452818492,Roberto,Isole,Lido,45.41507,12.36637,Entire home/apt,116,3,7,2024-11-04,2.76,1,128,7,IT027042C2TYQV3ELU
1154113653695836488,Budget double room ensuite,407422981,Nello,Isole,Cannaregio,45.4422241,12.3389352,Private room,63,1,2,2024-08-06,0.42,4,318,2,IT027042B4ES24THIE
1154146856988104285,Ca'Leone -room with patio and en-suite bathroom,238644443,Diego,Isole,Castello,45.43884881059853,12.345747150209093,Entire home/apt,57,2,27,2024-11-21,4.01,14,219,27,M0270427618
1154226600204779461,San Marco 1658 - Pied à Terre,445788473,Marco,Isole,San Marco,45.43401490000001,12.3354172,Entire home/apt,94,1,17,2024-11-10,3.09,5,340,17,
1154324351843059921,"5 SCHEI DE MONA 
Venice Holiday Apartment with Gym",576996568,Alessandro,Isole,Cannaregio,45.44529477260601,12.327737606745902,Entire home/apt,99,2,16,2024-11-19,2.44,1,178,16,IT027042B4SI3GDMKF
1154523746985283378,Ca’Maurizio,28343543,Jacopo,Isole,San Marco,45.43226804405113,12.331204488873482,Entire home/apt,200,2,7,2024-11-02,1.09,4,38,7,IT027042C2G5357YXU
1154841234616887068,Ca’ Nani,38346442,Giancarlo,Isole,San Marco,45.43349,12.32822,Entire home/apt,80,2,22,2024-11-21,3.98,14,83,22,It027042c244u5nal3
1154989947281270505,Coco Apartment 1,131261322,Luca,Terraferma,Piave 1860,45.48483,12.2309,Private room,79,1,30,2024-10-21,4.39,5,269,30,
1155006250823627046,A nice flat in Venice,7484756,Eugenia,Isole,Cannaregio,45.44414173930919,12.32552646206431,Entire home/apt,60,31,0,,,1,226,0,
1155155606336876991,Coco Apartment 2,131261322,Luca,Terraferma,Piave 1860,45.48509861271135,12.230517976038422,Private room,72,1,36,2024-11-17,5.29,5,268,36,
1155632546590132870,Apartamento Biennale,2627280,Sebastiano,Isole,Sant'Elena,45.42626924815039,12.36209649592638,Entire home/apt,96,2,25,2024-11-24,5.40,1,307,25,
1155828232306536937,Figherino795,571553924,Linda,Isole,San Polo,45.43837206552429,12.333770821774989,Entire home/apt,90,4,9,2024-11-05,1.38,2,84,9,IT027042C2U5AMRGPW
1155960875968885439,Anzolo,13019431,Helga Anna,Isole,Cannaregio,45.4455038111877,12.327020000785788,Entire home/apt,144,7,2,2024-08-15,0.35,12,0,2,
1156539906392343268,[Biennale] Terrace over Castello,331066764,Martino,Isole,Castello,45.4329751311297,12.352906006745892,Entire home/apt,131,3,7,2024-11-10,2.06,2,36,7,IT027042C2XEJFUQTH
1156587191291523398,Casa ENCA Ve. intero alloggio,577559274,Caterina,Terraferma,Bissuola,45.4977129,12.2673862,Entire home/apt,106,2,38,2024-11-18,7.13,1,145,38,IT027042C2DL3FEPGL
1156608619817385809,Appartamento Azzurro,484081398,Maryna,Terraferma,San Lorenzo XXV Aprile,45.4889478540469,12.248907266223483,Entire home/apt,60,2,38,2024-11-25,5.62,2,142,38,IT027042B4HT5PEW7X
1157194531288593044,Cà dell'Arte Palace - Appartamento Barbarigo,542084949,Mark,Isole,Castello,45.43756553586274,12.337862718385297,Private room,252,1,0,,,10,263,0,
1157202043400531208,Cà dell'Arte Palace - Suite Venier Grimani,542084949,Mark,Isole,Castello,45.43757,12.33787,Private room,222,1,2,2024-11-30,1.67,10,260,2,
1157209526428835716,Appartamento in villa liberty,300754630,Franca,Isole,Lido,45.41243008930881,12.368527406099028,Entire home/apt,140,6,3,2024-08-25,0.56,1,96,3,
1157222969827643276,Cà dell'Arte Palace - Junior Suite Pesaro,542084949,Mark,Isole,Castello,45.43758,12.33786,Private room,153,1,0,,,10,263,0,
1157728025713025545,Atelier Venezia Vista Canale restaurato,577841320,Chiara,Isole,Cannaregio,45.44330084046465,12.337076229565236,Entire home/apt,94,2,18,2024-11-24,3.40,1,29,18,IT027042B49346ZJD3
1157865095488718274,Venice Central Apartment,577878366,Fabrizio,Isole,Castello,45.43677606883493,12.339850335057067,Entire home/apt,97,3,38,2024-12-01,5.70,2,35,38,IT027042C2FRIG7UOG
1157913647727309940,Casa Abi Mestre火车站宁静便捷整套公寓,577892681,Qimige,Terraferma,Marghera,45.48191,12.22629,Entire home/apt,70,1,63,2024-11-20,10.33,1,146,63,IT027032B4QC5NZRTQ
1157923074158634629,Casa Semi 整套公寓,46218757,Zoe,Terraferma,Marghera,45.4792460068995,12.21836337786445,Entire home/apt,68,1,21,2024-11-10,5.21,7,111,21,IT027042B4T2GRYQU7
1158457366718586664,Casa Veneziana,24078838,Valentina,Isole,Castello,45.43276,12.35066,Entire home/apt,198,2,21,2024-11-26,3.62,1,242,21,IT027042B4WQCJETQY
1158639976913028413,"Apartment 344, on two floors with garden",578073272,Daniele,Isole,Santa Croce,45.4362149,12.3190936,Entire home/apt,139,2,8,2024-11-16,1.32,8,339,8,IT027042B4MUHASNBP
1159164344326104166,Home 4 You - Mestre Railway,578199922,Yamila Anabella,Terraferma,Piave 1860,45.48699372350226,12.231610443930615,Entire home/apt,45,1,30,2024-11-20,4.71,1,309,30,IT027042C2SDZBHMQ5
1159391245830440491,Double Bed Rooms entire Flat,1514413,Abu Taleb,Terraferma,Piave 1860,45.48513166875939,12.234204168647759,Entire home/apt,96,1,37,2024-10-28,6.34,10,173,37,IT027042B4A49HLBZY
1159402917428425544,camera privata shared wc,12355491,Ali,Isole,San Polo,45.439329,12.3344608,Private room,113,2,13,2024-10-21,2.79,6,110,13,
1203346609016334017,& Punto FM 2 &,516199193,Faruk,Terraferma,Marghera,45.481381,12.2241297,Private room,67,1,9,2024-11-17,1.96,11,241,9,IT027042B47L4JN3E2
1203349935492590819,Residenza La Salute,5618111,Easy Suite,Isole,Dorsoduro,45.42964,12.33291,Entire home/apt,90,1,7,2024-11-12,1.84,72,293,7,IT027042B4ZI2L8KYK
1203385114990860702,Dimora Ca’ Pietro - Isola di Pellestrina (Ve),402515359,Alberta,Isole,Pellestrina,45.279611,12.302111,Entire home/apt,88,2,1,2024-10-06,0.48,6,25,1,027042-LOC-12988
1203385314187409577,Dimora Oreste - Isola di Pellestrina (Ve),402515359,Alberta,Isole,Pellestrina,45.26875,12.30075,Entire home/apt,,2,0,,,6,25,0,027042-LOC-13397
1203385650245229293,Dimora Stellina - Isola di Pellestrina (Ve),402515359,Alberta,Isole,Pellestrina,45.269417,12.299889,Entire home/apt,,2,1,2024-10-19,0.60,6,0,1,027042-LOC-12956
1203612185366829934,Apartment studio Anica,496330283,Ali,Isole,Santa Croce,45.43732,12.32315,Entire home/apt,78,1,25,2024-11-17,6.30,1,254,25,
1203618602252003745,Ca Rosetta Venezia,279783191,Giacomo,Isole,Cannaregio,45.4424764,12.334804,Private room,227,1,0,,,3,269,0,IT027042C2QA8CTGIM
1203638046145499425,Ca Rosetta Venezia,279783191,Giacomo,Isole,Cannaregio,45.4424764,12.334804,Private room,149,1,1,2024-10-24,0.67,3,267,1,IT027042C2QA8CTGIM
1203662558236163427,Garden Cozy Room,174333358,Antonella,Isole,Santa Croce,45.44150259231245,12.331278160028058,Private room,123,2,0,,,3,255,0,IT027042C2AX33MENS
1203671947084990603,Ca Rosetta Venezia,279783191,Giacomo,Isole,Cannaregio,45.4424764,12.334804,Private room,149,2,0,,,3,269,0,IT027042C2QA8CTGIM
1203684625533115288,Venice Rooms - Pink,589978104,Lisa,Isole,Cannaregio,45.4457798,12.3284667,Private room,109,1,6,2024-10-06,1.62,3,89,6,IT027042C2WC8OHE74
1203690261440734403,Venice Rooms - Gold,589978104,Lisa,Isole,Cannaregio,45.4457798,12.3284667,Private room,109,1,6,2024-09-29,1.29,3,88,6,IT027042C2WC8OHE74
1203693763649670830,Venice Rooms - Red,589978104,Lisa,Isole,Cannaregio,45.4457798,12.3284667,Private room,109,1,11,2024-10-29,3.06,3,88,11,IT027042C2WC8OHE74
1203712199081075080,Venice Lido: House for 5!,65876025,Veneziani,Isole,Lido,45.4207,12.37786,Entire home/apt,101,2,7,2024-11-04,2.14,10,332,7,IT027042B43RQC5F9L
1204077025466634598,Gran Canal Sea view Canareggio,126908657,Giulia,Isole,Cannaregio,45.444257516420336,12.324632626370317,Entire home/apt,400,1,6,2024-10-10,1.94,2,267,6,IT027042C28Y4E7RVI
1204159891731303920,Sweet Home Gemma- Venice,331808808,Barbara,Terraferma,San Lorenzo XXV Aprile,45.4934209,12.2376919,Entire home/apt,69,1,4,2024-09-24,0.96,1,335,4,IT027042C2QPRVVSES
1204240005221117556,家庭间 Family rooms,587737364,Xiaohua,Terraferma,Piave 1860,45.48519123944197,12.230360135436058,Private room,,1,0,,,3,0,0,IT027042C28A63T4PL
1204249760760152858,三人间Triple Room,587737364,Xiaohua,Terraferma,Piave 1860,45.48519123944197,12.230360135436058,Private room,,1,0,,,3,0,0,IT027042C28A63T4PL
1204368004985570774,Appartamento con giardino,590830126,Hadi,Isole,Santa Croce,45.4366016,12.3236752,Entire home/apt,87,1,1,2024-11-02,0.83,3,358,1,IT027042C2BZAX3ATG
1204894317379142355,Camera Sambuco,590830126,Hadi,Isole,Santa Croce,45.43646560000001,12.3237215,Private room,74,1,0,,,3,335,0,IT027042C2BZAX3ATG
1204896907316844047,Camera Palma con vista giardino,590830126,Hadi,Isole,San Polo,45.43759024659547,12.32491027622885,Private room,85,1,0,,,3,361,0,IT027042C2BZAX3ATG
1204927107282715076,Cà Baratti,530829214,Laura,Isole,Cannaregio,45.44142,12.33969,Entire home/apt,199,2,4,2024-10-21,1.56,2,323,4,IT027042C25ZQ73OUQ
1205316153186347356,Single room (shared wc),12355491,Ali,Isole,San Polo,45.439418955727156,12.334531769156456,Private room,,2,14,2024-10-28,3.31,6,0,14,
1205872472925935166,"Venezia Camera Anna, ideale per visitare Venezia",45571055,Giovanni,Isole,Santa Croce,45.44138,12.33152,Private room,118,1,8,2024-10-11,2.64,1,363,8,IT027042C2YYJOYZZK
1205898816502170393,双床间,587653435,Yonggan,Terraferma,Piave 1860,45.4829807,12.2324857,Private room,36,1,32,2024-11-30,7.22,3,256,32,
1205923832719813513,Dimora Spezier 4791,7619802,Luca,Isole,Cannaregio,45.44094367428954,12.338424099696168,Entire home/apt,125,1,6,2024-11-01,1.70,14,305,6,
1206244044887820165,Cozy Apartment near Venice with Balcony!,96221395,Welcome To Veneto & Friuli,Terraferma,Campalto Gobbi,45.49176809999999,12.2930673,Entire home/apt,68,1,12,2024-11-11,2.77,38,222,12,027042-LOC-14885
1206345065940132295,Charming Apartment in Venice!,96221395,Welcome To Veneto & Friuli,Isole,Cannaregio,45.44494,12.32203,Entire home/apt,89,1,16,2024-11-08,3.64,38,226,16,027042-LOC-14797
1206463042107175924,TINO ART HOUSE Forest  With Air-conditioner!,96221395,Welcome To Veneto & Friuli,Terraferma,Piave 1860,45.4843369,12.2435025,Entire home/apt,80,1,14,2024-11-12,3.47,38,218,14,027042-LOC-14625
1206522581049562811,Design Apartment San Marco,591440152,Ethan,Isole,Castello,45.4378411,12.3400063,Entire home/apt,389,1,1,2024-08-15,0.26,1,356,1,
1206616775288991546,DolceVita Apartments N521  Completely Restored,524432489,Daniela,Isole,Cannaregio,45.4439261,12.3235339,Entire home/apt,114,2,7,2024-09-30,1.65,40,355,7,IT027042C27F7ECZZH
1206990237100471298,Nest San Marco,589392450,Dmitrii,Isole,San Marco,45.43138399808323,12.333724677981378,Entire home/apt,135,3,1,2024-10-07,0.48,1,249,1,IT027042C2F4SFE54A
1176219710317570914,Appartamento San Stae,582726043,Franca,Isole,Santa Croce,45.44134,12.32977,Entire home/apt,130,2,27,2024-11-10,5.47,1,351,27,IT027042C26NXCVJK3
1176243703534151706,Elegante vista canale in centro,507356316,Nerea,Isole,Castello,45.43338,12.35497,Entire home/apt,300,1,3,2024-10-20,0.52,11,270,3,
1176247751236763451,Opera Venice Apartment,84931602,Riccardo,Terraferma,San Lorenzo XXV Aprile,45.49291271640224,12.239558845368945,Entire home/apt,67,2,24,2024-11-17,4.50,7,292,24,IT027042B4EE6IBPPM
1176611240176030068,Ca' Barba Apartment a 2 minuti da Chiesa dei Frari,582819644,Caterina,Isole,Dorsoduro,45.435806631259325,12.325114449737535,Entire home/apt,105,3,16,2024-11-18,3.50,1,348,16,IT027042B4T2X2SJN2
1176856213237397157,Lena Apartment Your Venice Gateway in Mestre,582899021,Andrea,Terraferma,San Lorenzo XXV Aprile,45.49717379686977,12.242914122090166,Entire home/apt,91,1,7,2024-10-11,1.59,1,274,7,IT027042C2OHYY4TGU
1177294408721270246,Easylife - Ca’ Bianca Venetian Suite,9025189,Donato,Isole,Santa Croce,45.441391,12.330385,Entire home/apt,73,1,22,2024-11-26,4.26,2,343,22,
1177336194970006586,"""22 Foreground suite"" a 100m dal bus per Venezia",524229157,Linea Casa,Terraferma,Marghera,45.4777,12.22191,Entire home/apt,61,2,14,2024-11-17,2.61,2,167,14,IT027042C27UFJMFLU
1177339439234671586,Luxury Penthouse: Lagoon View Terrace,41699367,Hello,Isole,Burano,45.4860323,12.4172996,Entire home/apt,115,1,7,2024-10-20,1.60,10,362,7,IT027042C2FKOSIPP8
1177344072822365867,Ca d'Oro Monolocale,308566,Laura,Isole,Cannaregio,45.44355030000001,12.3329621,Entire home/apt,131,1,10,2024-11-25,1.81,13,268,10,IT027042B4F95XXSHW
1177395821061073327,Ca'Leoncino- waterfront flat,5395291,Beatrice,Isole,Cannaregio,45.44534921852816,12.326479366795352,Entire home/apt,129,2,5,2024-10-24,2.54,2,26,5,027042-LOC-11611
1177441849917613272,Budget Twin Room with Shared Bathroom,579545632,Mohammed Ismail,Terraferma,Piave 1860,45.48283686056822,12.233959592294383,Private room,44,1,10,2024-12-03,1.80,5,281,10,IT027042B4AUASDGVD
1177510105263894249,Appartamento nel centro storico,118175558,Nicoletta,Isole,Cannaregio,45.4424735,12.3367302,Entire home/apt,,1,0,,,1,350,0,IT027042B4XGG2ZHBE
1177598774116080060,Deliziosa casa in località Lido.,410421965,Marta,Isole,Alberoni,45.34672,12.31518,Entire home/apt,250,3,1,2024-08-11,0.25,1,284,1,IT027042C2KIOIIHWD
1177635190903847766,Punto FM 4,516199193,Faruk,Terraferma,Campalto CEP,45.47926229999999,12.2894596,Private room,44,1,16,2024-11-09,2.76,11,243,16,IT027042B43GQAOMKR
1177654312235539596,#Punto FM 5#,516199193,Faruk,Terraferma,Campalto CEP,45.47926229999999,12.2894596,Private room,52,1,16,2024-11-21,2.81,11,243,16,IT027042B43GQAOMKR
1177746757598157977,Venice grey apartment,583156209,Qendrim,Terraferma,Piave 1860,45.48171,12.24241,Entire home/apt,200,2,1,2024-11-03,0.86,1,270,1,IT027042C2JQ8HJFPF
1178281870441546816,Loft con Terrazza Vista Tetti,561351095,Alessandra,Isole,Castello,45.43865,12.34184,Entire home/apt,300,30,0,,,1,263,0,
1178348172274801971,locazione turistica -room no 7,405918837,Muklasur,Terraferma,Tessera,45.503234,12.3255476,Private room,32,1,16,2024-11-22,2.93,9,361,16,
1178349577327642567,Ca' Leone - Venezia Ampia stanza con bagno privato,238644443,Diego,Isole,Castello,45.4379,12.34454,Entire home/apt,57,2,20,2024-11-17,3.57,14,334,20,
1214335327103461521,Wonderful Italy | Centopietre - Camera Pink,542246976,Wonderful Italy Venezia,Isole,Dorsoduro,45.431750298467,12.326496728519,Private room,57,1,14,2024-11-25,0.61,111,318,12,027042-LOC-12027
1214390805493124682,Casa Nina Room 2,581719407,Julian,Terraferma,Carpenedo,45.5038908,12.2648766,Private room,54,1,9,2024-11-09,2.37,9,333,9,IT027042B42ENENIIC
1214394724492677057,Casa Nina Room 3,581719407,Julian,Terraferma,Carpenedo,45.5038908,12.2648766,Private room,82,1,12,2024-11-29,3.27,9,318,12,IT027042B42ENENIIC
1214395174257861512,Wonderful Italy | Venice Garden,542246976,Wonderful Italy Venezia,Isole,Cannaregio,45.4468651,12.3274511,Entire home/apt,79,1,1,2024-08-18,0.27,111,341,1,027042-LOC-00147
1214407671406182460,San Polo apartment,350464692,Carmela,Isole,San Polo,45.43949,12.32898,Entire home/apt,124,1,18,2024-11-21,4.58,9,270,18,027042-LOC-03097
1214407895900581185,Appartamento a cannaregio,350464692,Carmela,Isole,Cannaregio,45.44679,12.32253,Entire home/apt,115,1,10,2024-11-17,2.56,9,332,10,027042-LOC-03097
1214408000128237176,Apartment near Biennale Theatre,350464692,Carmela,Isole,Castello,45.43695861621967,12.34764271484467,Entire home/apt,123,1,4,2024-11-17,1.88,9,361,4,027042-LOC-03106
1214413194139558446,Wonderful Italy | Ca' di Malta - Room 4,542246976,Wonderful Italy Venezia,Isole,Castello,45.436423831796,12.346048619014,Entire home/apt,75,1,13,2024-11-27,1.67,111,318,13,027042-LOC-13302
1214414975059750493,Wonderful Italy | Ca' di Malta - Room 5,542246976,Wonderful Italy Venezia,Isole,Castello,45.4364194,12.3460412,Entire home/apt,75,1,18,2024-11-26,2.43,111,329,18,027042-LOC-13302
1214416551049031581,CasaOlivia con giardino comoda a Venezia,593724127,Mattia,Terraferma,Favaro,45.50834,12.28094,Entire home/apt,146,2,4,2024-10-29,1.40,1,353,4,IT027042C2L75PXFLO
1214417246752180222,Wonderful Italy | Ca' di Malta - Room 6,542246976,Wonderful Italy Venezia,Isole,Castello,45.4364194,12.3460412,Entire home/apt,75,1,3,2024-11-03,1.41,111,327,3,027042-LOC-13302
1214446163446153916,"Allegri Palace 2, Venezia Mestre",528117651,Silvia,Terraferma,San Lorenzo XXV Aprile,45.49322148734047,12.24203746765852,Entire home/apt,109,2,21,2024-11-23,5.00,2,350,21,IT027042C2I7F5Y57I
1214514573884191311,Camera Tripla a due passi da Venezia,474792350,Maria,Terraferma,Bissuola,45.50200419999999,12.2572405,Entire home/apt,83,1,4,2024-09-14,0.97,5,227,4,IT027042C29V5I8NQ9
1216368830809196854,Stanza vicino alla biennale,407980723,Roberto,Isole,Castello,45.433056230686844,12.359342873096466,Private room,80,2,3,2024-10-29,1.70,2,330,3,It027042c2stkeva88
1216455084709790087,Venice Family Ocean: 10 min from Venice,41699367,Hello,Terraferma,Marghera,45.4776208,12.2267274,Entire home/apt,62,1,4,2024-09-17,1.02,10,30,4,IT027042C2VK8QLAIJ
1216491606863222286,Hapton House Central 12 - Signorile Mestre Centro,556036334,Serenissima,Terraferma,San Lorenzo XXV Aprile,45.4946114,12.2443147,Entire home/apt,100,2,5,2024-11-17,1.38,13,337,5,IT027042B4F8N5TK7M
1216494385295586089,Apartment Rossini (250m Rialto's Bridge),2634978,Veniceapartment-Com,Isole,San Polo,45.43815935715215,12.333496890053638,Entire home/apt,242,1,1,2024-08-25,0.29,133,353,1,IT027042B44C2ABYLP
1216537201081599327,Lido Center Sea and Holiday,577878366,Fabrizio,Isole,Lido,45.4125031,12.3712915,Entire home/apt,109,4,3,2024-11-02,1.15,2,50,3,IT027042C2J365S845
1216598666012363719,Apartment in Central Mestre with Parking!,96221395,Welcome To Veneto & Friuli,Terraferma,San Lorenzo XXV Aprile,45.4947026,12.2387656,Entire home/apt,62,1,7,2024-11-03,2.00,38,243,7,027042-LOC-14926
1216808125673007370,Venice Nora's House,594407338,Silvia,Terraferma,Chirignago,45.48782,12.19603,Entire home/apt,74,2,15,2024-11-24,3.88,1,330,15,IT027042C2GII2LJFW
1217277456786815332,Floverooms Glicine 1#,594525371,Alain,Isole,Cannaregio,45.44792,12.32326,Private room,1000,1,2,2024-08-13,0.50,14,236,2,
1217349766945848258,Floverooms Glicine 2#,594525371,Alain,Isole,Cannaregio,45.44707,12.32338,Private room,1000,1,1,2024-08-15,0.26,14,236,1,
